item_cd,item_name,category1_cd,category2_cd,category3_cd,itemnm,count,amount,f0_
4521865106318,?,249,2492,0,川辺酒造 地酒_花衣純米吟醸純米吟醸酒_７２０ｍｌ,8,6500,8
4521865106318,花衣　純米吟醸　７２０ｍｌ,249,2492,573,川辺酒造 地酒_花衣純米吟醸純米吟醸酒_７２０ｍｌ,5,6850,5
4521865108114,花衣　純米　１．８Ｌ,249,2492,562,川辺酒造 地酒_特撰花衣_１．８Ｌ,2,4550,2
4521865108138,花衣　純米　７２０ｍｌ,249,2492,570,川辺酒造 地酒_花衣純米酒,3,3225,3
4521865109111,花衣　特別純米猪名の露１．８Ｌ,249,2492,566,川辺酒造 地酒_花衣猪名の露特別純米酒_１．８Ｌ,6,14280,6
4521865109135,花衣　特別純米猪名の露７２０ｍｌ,249,2492,572,川辺酒造 地酒_花衣猪名の露特別純米酒,18,14486,14
4521865110117,花衣　秘蔵原酒１．８Ｌ,249,2492,564,川辺酒造 地酒_花衣秘蔵原酒,6,11838,6
4521865111138,花衣　蔵内原酒７２０ｍｌ,249,2492,568,川辺酒造 地酒_７２０ｍｌ,18,15980,18
4521865112111,花衣　上撰　１．８Ｌ瓶,249,2492,561,川辺酒造 地酒_花衣上撰,9,16020,9
4521865130139,?,249,2492,999,川辺酒造 地酒_花衣上撰,10,7000,10
4521865130139,花衣　上撰　７２０ｍｌ,249,2492,569,川辺酒造 地酒_花衣上撰,4,3040,4
4522325273403,カネッラ　ブラッドオレンジミモザ　７５０ｍｌ,249,2507,3,カネツラ　ブラットオレンジ　ミモザ　７５０ｍｌ,4,6020,4
4532184300097,箕面ビール　スタウト（要冷）　３３０ｍｌ,249,2491,791,エイ・ジェイ・アイ・ビア 箕面ビール_スタウト_３３０ｍｌ_瓶,118,46360,122
4532184308031,箕面ビール　ピルスナー（要冷）　３３０ｍｌ,249,2491,789,エイ・ジェイ・アイ・ビア 箕面ビール_ピルスナー_３３０ｍｌ_瓶,141,54720,144
4532184308130,箕面ビール　ペールエール（要冷）　３３０ｍｌ　※終売,249,2491,792,エイ・ジェイ・アイ・ビア 箕面ビール_ペールエール_３３０ｍｌ_瓶,14,5700,15
4532184777776,箕面ビール　ヴァイツェン（要冷）　３３０ｍｌ,249,2491,790,エイ・ジェイ・アイ・ビア 箕面ビール_ヴァイツェン_３３０ｍｌ_瓶,160,66880,176
4532411001537,蔵王桜　純米生酒,249,2492,101,,4,5200,4
4532620003407,?,249,2492,916,八海山 地酒_特別本醸造酒_１．８Ｌ,1,3180,1
4532620003407,?,249,2492,319,八海山 地酒_特別本醸造酒_１．８Ｌ,1,2850,1
4532620003414,八海山　特別本醸造　７２０ｍｌ,249,2492,320,八海山 地酒_特別本醸造酒_７２０ｍｌ,10,17680,10
4533761000034,?,249,2497,0,国泉泡盛 どなんクバ巻 60度 ﾋﾞﾝ600ML,1,3850,1
4534847000511,梅乃宿　備前雄町　純米大吟醸　瓶　７２０ｍｌ,249,2492,838,梅乃宿酒造 地酒_備前雄町純米大吟醸酒_７２０ｍｌ,1,2980,1
4534847000658,梅乃宿　本醸造　瓶　１．８Ｌ　※終売,249,2492,201,梅乃宿酒造 地酒_本醸造本醸造酒_１．８Ｌ,3,4860,3
4534847005493,梅乃宿　実りのスパークリング　みかん　２５０ｍｌ,249,2508,238,梅乃宿酒造 実りのスパークリング_みかん_２５０ｍｌ,2,736,2
4534847005912,梅乃宿　紅梅　純米吟醸　１，８００ｍｌ　※終売,249,2492,892,梅乃宿酒造 地酒_紅梅純米吟醸酒_１．８Ｌ,9,18314,9
4534847005929,梅乃宿　紅梅　純米吟醸　７２０ｍｌ　※終売,249,2492,893,梅乃宿酒造 地酒_紅梅純米吟醸酒_７２０ｍｌ,5,6190,5
4534847005936,梅乃宿　本醸造　瓶　７２０ｍｌ　※終売,249,2492,202,梅乃宿酒造 地酒_本醸造本醸造酒_７２０ｍｌ,2,1620,2
4534847005943,梅乃宿　純米酒　１，８００ｍｌ　※終売,249,2492,835,梅乃宿酒造 地酒_純米酒_１．８Ｌ,2,3960,2
4534847007343,梅乃宿　フルータスブラッドオレンジ　７２０ｍｌ,249,2508,614,梅乃宿酒造 フルータス_ブラッドオレンジ_７２０ｍｌ,11,11040,11
4534847007480,梅乃宿　奈良の夏冷酒　純米吟醸酒,249,2492,57,梅乃宿 奈良の夏冷酒 純米吟醸酒,19,18620,19
4534847007626,梅乃宿　備前雄町　純米吟醸　瓶　７２０ｍｌ,249,2492,134,梅乃宿酒造 地酒_備前雄町純米吟醸酒_７２０ｍｌ,3,3900,3
4534847007916,梅乃宿　純米吟醸　生原酒　７２０ｍｌ,249,2492,246,梅乃宿酒造 地酒_純米吟醸生原酒_７２０ｍｌ,3,3900,3
4534847008203,梅乃宿　フルータスブラッドオレンジ　２５０ｍｌ,249,2508,865,梅乃宿酒造 フルータススパークリング_ブラッドオレンジ_２５０ｍｌ,28,8676,28
4534847008272,梅乃宿　フルータスＳＰレモン　２５０ｍｌ,249,2508,867,梅乃宿酒造 フルータススパークリング_レモン_２５０ｍｌ,9,3238,9
4534847008289,梅乃宿　フルータスＳＰグレープフルーツ　２５０ｍｌ,249,2508,875,梅乃宿酒造 フルータススパークリング_グレープフルーツ_２５０ｍｌ,25,6466,23
4534847009569,梅乃宿　本醸造　瓶　７２０ｍｌ,249,2492,646,梅乃宿酒造 地酒_本醸造Ｎ_７２０ｍｌ,4,4000,4
4534847009576,梅乃宿　紅梅　純米吟醸　１８００ｍｌ,249,2492,644,梅乃宿酒造 地酒_純吟紅梅Ｎ_１．８Ｌ,7,18200,7
4534847009583,梅乃宿　紅梅　純米吟醸　７２０ｍｌ,249,2492,567,梅乃宿酒造 地酒_純吟紅梅Ｎ_７２０ｍｌ,9,11700,9
4534847009590,梅乃宿　純米酒　１８００ｍｌ,249,2492,552,梅乃宿酒造 地酒_純米酒Ｎ_１．８Ｌ,2,4600,2
4534847009606,梅乃宿　純米酒　７２０ｍｌ,249,2492,543,梅乃宿酒造 地酒_純米酒Ｎ_７２０ｍｌ,2,2300,2
4534847009613,梅乃宿　純米酒　３００ｍｌ,249,2492,541,梅乃宿酒造 地酒_純米酒Ｎ_３００ｍｌ,21,11020,19
4535659000966,ヤッホーブルーイング　東京ブラック　３５０ｍｌ,249,2491,8,ヤッホー・ブルーイング 東京ブラック_３５０ｍｌ_缶,72,19832,74
4535659001185,ヤッホーブルーイング　インドの青鬼　３５０ｍｌ,249,2491,42,ヤッホー・ブルーイング インドの青鬼_３５０ｍｌ_缶,1069,296257,1114
4535659001765,ヤッホーブルーイング　水曜日のネコ　３５０ｍｌ,249,2503,301,ヤッホー・ブルーイング 水曜日のネコ_３５０ｍｌ_缶,904,256406,958
4543274111127,?,249,2492,980,平井商店 地酒_浅芽生純米酒_７２０ｍｌ,5,4900,5
4543274111127,?,249,2492,83,平井商店 地酒_浅芽生純米酒_７２０ｍｌ,1,980,1
4544194126444,エチゴビール　ＦＬＹＩＮＧ　ＩＰＡ　３５０ｍｌ,249,2491,116,エチゴビ－ル フライングＩＰＡ_３５０ｍｌ_缶,233,63832,246
4544194201127,エチゴビール　ピルスナー　３５０ｍｌ,249,2491,48,エチゴビ－ル ピルスナー_３５０ｍｌ_缶,74,19302,75
4544194202124,エチゴビール　ビアブロンド　３５０ｍｌ,249,2491,49,エチゴビール ビアブロンド_３５０ｍｌ_缶,22,5908,23
4544774005671,日新　鳴門金時　里娘　７２０ｍｌ,249,2505,126,日新酒類 鳴門金時里娘_２５度_乙_芋_７２０ｍｌ,30,39144,28
4550084268897,テキーラ　スラマ＆レモン　２７５ｍｌ,249,2508,160,ドウシシャ テキーラ＜スラマ＆レモン＞_２７５ｍｌ_瓶,14,2912,14
4560101350658,?,249,2492,866,今西酒造 地酒_三諸杉奈良のひや酒純米酒_５００ｍｌ,1,980,1
4560152542378,?,249,2508,554,北海道麦酒こだわり贅沢あいち苺チューハイ３５０ｍｌ,34,6732,34
4560164300218,ハディントンハウス　スコッチウイスキー　７００ｍｌ,249,2494,111,ハデイントンハウス_スコッチウイスキー_７００ｍｌ,12,11880,12
4560179343859,サントリー　オーシエール　ルージュ　７５０ｍｌ,249,2495,340,オーシエール　ルージュ　２０１６,5,7525,5
4560182897691,中々　麦２５°　　７２０ｍｌ,249,2505,251,黒木本店 中々_２５度_乙_麦_７２０ｍｌ,3,6801,3
4560258420518,ドンアンジェロ　　キャンティ　７５０ｍｌ,249,2495,906,ドンアンジェロ　キアンティ　７５０ｍｌ,22,21198,22
4560457900361,ソルベッロ・ヴィノ・スプマンテ・ブリュット　７５０ｍｌ,249,2495,88,ソルベッロ・ヴィノ・スプマンテ・ブリュット_トレッビアーノ/ガルガネーガ_７５０ｍｌ,97,64804,108
4560457902068,キュヴェ・プレジール・テンプラニーリョ　７５０ｍｌ,249,2495,678,キュヴェ・プレジール_テンプラニーリョ,53,35018,56
4562139190046,やたがらす　純米大吟醸　７２０ｍｌ,249,2492,963,やたがらす北岡本店 地酒_純米大吟醸純米大吟醸酒_７２０ｍｌ,13,24770,13
4562139190152,やたがらす　純米樽酒　たる樽　１．８Ｌ,249,2492,147,やたがらす北岡本店 地酒_純米樽酒純米酒_１．８Ｌ,5,11958,6
4562139190169,やたがらす　純米樽酒　たる樽　７２０ｍｌ,249,2492,868,やたがらす北岡本店 地酒_純米樽酒純米酒_７２０ｍｌ,10,9854,10
4562139190237,やたがらす　大吟醸　７２０ｍｌ,249,2492,961,やたがらす北岡本店 地酒_大吟醸大吟醸酒_７２０ｍｌ,7,17354,7
4562139190947,やたがらす　特別純米酒　７２０ｍｌ,249,2492,966,やたがらす北岡本店 地酒_特別純米特別純米酒_７２０ｍｌ,4,4546,4
4562139193009,やたがらす　純米酒　３００ｍｌ,249,2492,854,やたがらす北岡本店 地酒_純米酒純米酒_３００ｍｌ,15,8982,15
4562186190013,キャンベルアーリー　ロゼ,249,2495,34,都農　キャンベルアーリー　ロゼ,1,1380,1
4562186190020,マスカット・ベーリーＡ,249,2495,174,都農ワイン　マスカットベリー　瓶　７５０ｍｌ,2,3000,2
4562186190051,シャルドネ　アンウッディド,249,2495,242,都農　シャルドネアンウテッド　７５０ｍｌ,2,4760,2
4562186190167,キャンベルアーリー　ドライ　ロゼ,249,2495,540,都農ワイン　都農キャンベルアーリードライ　７５０ｍ,2,2900,2
4562255675014,?,249,2495,0,モンテスアルファ　カベルネＳＶ０８　赤　７５０ｍｌ,1,3980,1
4562374802513,Ｊ−ＣＲＡＦＴ　　華ほの香ペールエールベアード　３３０ｍｌ,249,2491,830,ベアードブルーイング Ｊ－ＣＲＡＦＴ華ほの香_芳醇のペールエールＩＺＵＳＨＵＺＥＮＪＩ_３３０ｍｌ_瓶,3,1494,3
4571215612020,レゼルヴ　カリニャン　ヴィエイユ・ヴィーニュ,249,2495,67,ラクロワザード　レゼルヴＣヴィエイユＶ　７５０ｍｌ,13,14040,13
4571215612037,ラクロワザード　レゼルヴ・カベルネシラー,249,2495,279,ラクロワザード　レゼルヴカベルネシラー　７５０ｍｌ,33,34668,33
4571215612051,ラ・クロワザード　レゼルヴ・シャルドネ,249,2495,278,ラクロワザード　レゼルヴＣヴァンドＰ白　７５０ｍｌ,7,6696,7
4571215613225,ドメーヌ・ドルーアン・ヴォードン　シャブリ,249,2495,233,ＪＤ　シャブリ　スクリューＣ　７５０ｍｌ,2,5196,2
4571215616059,ウィスパーズ　カベルネシラーズ,249,2495,298,ウィスパーズカベルネシラーズ,27,21306,27
4571215616066,ウィスパーズ　シラーズ,249,2495,282,イディル・ワイン・ウィスパーズ_シラーズ_７５０ｍｌ,27,21386,27
4571215616134,アルダレス　　オーガニック　　ブランコ,249,2495,345,アルダレス　オーガニック　ブランコ　白　７５０ｍｌ,3,3240,3
4571215616141,アルダレス　　オーガニック　　ティント,249,2495,344,アルダレス　オーガニック　ティント　赤　７５０ｍｌ,1,1080,1
4571215616202,アラン・ブリュモン　マリアンヌ・ルージュ,249,2495,119,ドメーヌ・アラン・ブリュモン・マリアンヌ・ルージュ_タナ/カベルネ・ソーヴィニヨン/カベルネ・フラン_７５０ｍｌ,33,33318,31
4571277935013,キンシ正宗　京都花街麦酒　瓶（要冷）３３０ｍｌ,249,2491,782,キンシ正宗　京都花街麦酒　３３０ｍｌ,10,5000,10
4571277935044,キンシ正宗　京都町家麦酒　かるおす　瓶（要冷）３３０ｍｌ,249,2491,783,キンシ正宗　京都町家麦酒　かるおす　瓶　３３０ｍｌ,12,7500,15
4571277935396,?,249,2491,784,キンシ正宗　京都平安麦酒　３３０ｍｌ,1,500,1
4571303962365,やたがらす　冷酒　３００ｍｌ,249,2492,21,やたがらす　冷酒　３００ｍｌ,19,8113,20
4571481440518,?,249,2495,982,ふかがわシードル,3,2394,3
4573131947576,油長酒造　風の森　純米雄町　しぼり華　７２０ｍｌ,249,2492,692,油長酒造　風の森　純米雄町　し,1,1390,1
4573243750385,石本酒造　越乃寒梅　吟醸　７２０ｍｌ,249,2492,498,石本酒造 地酒_越乃寒梅別撰特別本醸造酒_７２０ｍｌ,4,8832,4
4580088680111,鹿児島ハイボール　まろやか　３５０ｍｌ,249,2497,306,味香り戦略研究所 鹿児島ハイボールまろやか_３５０ｍｌ_缶,47,10098,51
4580113960126,魯山人　特別純米原酒,249,2492,29,魯山人　特別純米酒　瓶　７２０ｍｌ,4,5200,4
4580113960539,魯山人　特別純米酒,249,2492,19,東山　特純　魯山人　７２０ｍｌ,7,8050,7
4580216111500,黒木　喜六　芋２５°７２０ｍｌ,249,2505,701,喜六　720ｍｌ,10,23842,10
4580285094810,ＰｒｉｍｅＯＮＥ　好機到来　麦　２５度　１．８Ｌ,249,2505,32,神楽酒造 プライムワン好機到来_２５度_乙_麦_１．８Ｌ_パック,151,171973,155
4580285097019,ＰｒｉｍｅＯＮＥ　威風堂々　芋　２５度　１．８Ｌ,249,2505,33,神楽酒造 プライムワン威風堂々_２５度_乙_芋_１．８Ｌ_パック,39,57728,44
4580434955160,八剣山ＣＨＩＯＩＮＯＭＩ青りんごシードル２５０ｍｌ,249,2495,983,八剣山　ＣＨＩＯＩＮＯＭＩ　シードル　２５０ｍｌ,9,5320,10
4582181937086,オーシエール　ブラン　７５０ｍｌ,249,2495,341,オーシエール　ブラン　２０１６,7,10535,7
4582203050137,サントリー　ブラゾン　ド　オーシエール　７５０ｍｌ,249,2495,806,ブラゾン　ド　オーシエール　２０１２　７５０ｍｌ,1,1780,1
4582203055194,サントリー　シャトー　オーシエール　７５０ｍｌ,249,2495,805,シャトー　オーシエール　２０１３　７５０ｍｌ,1,2780,1
4582404892185,シャトー　オ　ランドン　７５０ｍｌ,249,2495,858,ＣＨオランドンＡＯＣボルドーシュペリュ　７５０ｍｌ,73,67692,73
4582404895858,クロズリィ　サン　ヴァンサン７５０ｍｌ,249,2495,969,クロズリィ・サンヴァンサン_メルロ_カベルネ・ソーヴィニヨン_２０１６_７５０ｍｌ,7,6650,7
4582410702652,トワイライトリーフ　シラーズ　カベルネＢＩＢ,249,2495,726,トワイライトリーフシラーズカベルネＳ３０００ｍｌ,26,33152,26
4582410702676,トワイライト　リーフ　シャルドネ,249,2495,725,トワイライトリーフシャルドネＢＩＢ３０００ｍｌ,18,20288,16
4582446740178,軽井沢ブルワリー　軽井沢浅間高原ビール　クリア　３５０ｍｌ,249,2491,39,軽井沢ブルワリー ＴＨＥ軽井沢ビール_クリア_３５０ｍｌ_缶,59,14602,60
4582446740253,軽井沢ブルワリー　軽井沢浅間高原ビール　ダーク　３５０ｍｌ,249,2491,38,軽井沢ブルワリー ＴＨＥ軽井沢ビール_ダーク_３５０ｍｌ_缶,46,11270,46
4589470060074,?,249,2505,251,黒木本店 中々_２５度_乙_麦_７２０ml,2,4534,2
4589470060081,?,249,2505,306,黒木本店 中々_２５度_乙_麦_１．８Ｌ,2,6960,2
4589621530029,利休蔵　本醸造　７２０ｍｌ,249,2492,678,堺泉酒造 地酒_利休蔵本醸造酒_７２０ｍｌ,5,5500,5
4589621530050,利休蔵　純米酒　７２０ｍｌ,249,2492,676,堺泉酒造 地酒_利休蔵純米酒_７２０ｍｌ,5,6000,5
4589621536533,千利休　純米吟醸酒　７２０ｍｌ,249,2492,679,堺泉酒造 地酒_千利休純米吟醸酒_７２０ｍｌ,10,23150,10
4589621538056,千利休　旨口　３００ｍｌ,249,2492,674,堺泉酒造 地酒_千利休旨口_３００ｍｌ,10,3600,10
4589684020017,尾鈴山　山ねこ　芋　２５°　７２０ｍｌ,249,2505,702,黒木本店 尾鈴山山ねこ_２５度_乙_芋_７２０ｍｌ,49,96540,49
4589724810394,バドワイザー　缶　３５５ｍｌ,249,2491,186,バドワイザー_３５５ｍｌ_缶,2035,459439,2321
4589724810431,バドワイザー　瓶　３５５ｍｌ,249,2491,11,バドワイザー_３５５ｍｌ_瓶,75,18865,77
4589724810448,バドワイザー　６缶　３５５ｍｌＸ６,249,2491,187,バドワイザー_３５５ｍｌ×６_缶,15,17820,15
47478619,ヤッホーブルーイング　よなよなエール　３５０ｍｌ,249,2491,760,ヤッホー・ブルーイング よなよなエール_３５０ｍｌ_缶,1924,518072,2089
4867601702940,ＴＭ社　ピロスマニ　陶器瓶　７５０ｍｌ,249,2495,700,ＪＳＣＫ　ピロスマニ　陶器入　赤　７５０ｍｌ,8,15040,8
4900892011015,瑞祥　黒松剣菱　１．８Ｌ,249,2492,23,剣菱酒造 ＮＢ_瑞祥黒松純米古酒_１．８Ｌ,1,5000,1
4900892015211,瑞穂黒松剣菱　７２０ＭＬ,249,2492,11,剣菱酒造 ＮＢ_瑞穂黒松_７２０ｍｌ,4,6000,4
4900892111012,特撰　剣菱　瓶　１．８Ｌ,249,2492,809,剣菱酒造 ＮＢ_極上黒松本醸造酒_１．８Ｌ,43,99194,45
4900892112019,特撰　剣菱　瓶　９００ｍｌ,249,2492,819,剣菱酒造 ＮＢ_極上黒松本醸造酒_９００ｍｌ,13,18000,15
