jancd,makercd,itemnm,itemkn,tanka,itemkikaku,itemtani,irisu,width,height,depth,jcat1cd,jcat2cd,jcat3cd,jcat4cd,jcatnm,scat1cd,scat2cd,scat3cd,scat4cd,scat1nm,scat2nm,scat3nm,scat4nm,syubaiflg,hatdate,instime,updtime,delete_flg
2400028661210,4901777,サントリー ほろよい＜白いサワー＞_缶,ﾎﾛﾖｲｼﾛｲｻﾜｰ,0,350.0,ml,1,0,0,0,,,,,,014,083,003,003,飲料･酒類,RTD,ﾊﾞﾗｴﾃｨ系,ﾊﾞﾗｴﾃｨ低アル(3%以下),0,,2018-06-20 00:00:00,2019-11-07 00:00:00,0
2400028661265,4901777,サントリー ほろよい＜アイスティーサワー＞_缶,ﾎﾛﾖｲｱｲｽﾃｨｰｻﾜｰ,0,350.0,ml,1,0,0,0,,,,,,014,083,003,003,飲料･酒類,RTD,ﾊﾞﾗｴﾃｨ系,ﾊﾞﾗｴﾃｨ低アル(3%以下),0,,2018-06-20 00:00:00,2019-11-07 00:00:00,0
2400028661296,4901004,もぎたて　まるごと搾りシークヮーサー,ﾓｷﾞﾀﾃﾏﾙｺﾞﾄｼﾎﾞﾘｼｰｸヮｰｻｰ,0,0.0,,0,0,0,0,,,,,,014,083,002,001,飲料･酒類,RTD,柑橘系,柑橘高アル(8%以上),0,,2018-06-20 00:00:00,2019-10-23 00:00:00,0
2400028661333,4901004,贅沢搾り　桃,ｾﾞｲﾀｸｼﾎﾞﾘﾓﾓ,0,0.0,,1,0,0,0,,,,,,014,083,003,002,飲料･酒類,RTD,ﾊﾞﾗｴﾃｨ系,ﾊﾞﾗｴﾃｨ中アル(4-7%),0,,2018-06-20 00:00:00,2019-10-23 00:00:00,0
2400028662606,4901411,ザ・ストロング　ハードラムネ,ｻﾞ･ｽﾄﾛﾝｸﾞﾊｰﾄﾞﾗﾑﾈ,0,0.0,,1,0,0,0,,,,,,014,083,003,001,飲料･酒類,RTD,ﾊﾞﾗｴﾃｨ系,ﾊﾞﾗｴﾃｨ高アル(8%以上),0,,2018-06-20 00:00:00,2019-10-23 00:00:00,0
2400028686565,4901880,男梅サワー,ｵﾄｺｳﾒｻﾜｰ,0,0.0,,0,0,0,0,,,,,,014,083,001,002,飲料･酒類,RTD,ﾄﾞﾗｲ(食中)系,ﾄﾞﾗｲ中アル(4-7%),0,,2018-06-27 00:00:00,2019-10-23 00:00:00,0
2400028802767,4901004,もぎたて　まるごと搾りレモン,ﾓｷﾞﾀﾃﾏﾙｺﾞﾄｼﾎﾞﾘﾚﾓﾝ,0,350.0,ml,1,0,0,0,,,,,,014,083,002,001,飲料･酒類,RTD,柑橘系,柑橘高アル(8%以上),0,,2018-07-04 00:00:00,2019-02-08 00:00:00,0
2400028802774,4901004,もぎたて　まるごと搾りグレープフルーツ,ﾓｷﾞﾀﾃﾏﾙｺﾞﾄｼﾎﾞﾘｸﾞﾚｰﾌﾟﾌﾙｰﾂ,0,500.0,ml,1,0,0,0,,,,,,014,083,002,001,飲料･酒類,RTD,柑橘系,柑橘高アル(8%以上),0,,2018-07-04 00:00:00,2019-02-08 00:00:00,0
2400028802781,4901004,もぎたて　まるごと搾りぶどう,ﾓｷﾞﾀﾃﾏﾙｺﾞﾄｼﾎﾞﾘﾌﾞﾄﾞｳ,0,350.0,ml,1,0,0,0,,,,,,014,083,003,001,飲料･酒類,RTD,ﾊﾞﾗｴﾃｨ系,ﾊﾞﾗｴﾃｨ高アル(8%以上),0,,2018-07-04 00:00:00,2019-02-08 00:00:00,0
2400028802798,4901004,もぎたて　ゴールデンパイン,ﾓｷﾞﾀﾃｺﾞｰﾙﾃﾞﾝﾊﾟｲﾝ,0,500.0,ml,1,0,0,0,,,,,,014,083,003,001,飲料･酒類,RTD,ﾊﾞﾗｴﾃｨ系,ﾊﾞﾗｴﾃｨ高アル(8%以上),0,,2018-07-04 00:00:00,2019-02-08 00:00:00,0
2400028802804,4901004,もぎたて　まるごと搾りオレンジライム　350ml,ﾓｷﾞﾀﾃﾏﾙｺﾞﾄｼﾎﾞﾘｵﾚﾝｼﾞﾗｲﾑ350ml,0,350.0,ml,1,0,0,0,,,,,,014,083,002,001,飲料･酒類,RTD,柑橘系,柑橘高アル(8%以上),0,,2018-07-04 00:00:00,2019-02-08 00:00:00,0
2400028802811,4901004,もぎたて　まるごと搾りレモン,ﾓｷﾞﾀﾃﾏﾙｺﾞﾄｼﾎﾞﾘﾚﾓﾝ,0,500.0,ml,1,0,0,0,,,,,,014,083,002,001,飲料･酒類,RTD,柑橘系,柑橘高アル(8%以上),0,,2018-07-04 00:00:00,2019-02-08 00:00:00,0
2400028802828,4901004,もぎたて　まるごと搾りオレンジライム　500ml,ﾓｷﾞﾀﾃﾏﾙｺﾞﾄｼﾎﾞﾘｵﾚﾝｼﾞﾗｲﾑ500ml,0,500.0,ml,1,0,0,0,,,,,,014,083,002,001,飲料･酒類,RTD,柑橘系,柑橘高アル(8%以上),0,,2018-07-04 00:00:00,2019-02-08 00:00:00,0
2400028802842,4901004,もぎたて　まるごと搾りぶどう,ﾓｷﾞﾀﾃﾏﾙｺﾞﾄｼﾎﾞﾘﾌﾞﾄﾞｳ,0,500.0,ml,1,0,0,0,,,,,,014,083,003,001,飲料･酒類,RTD,ﾊﾞﾗｴﾃｨ系,ﾊﾞﾗｴﾃｨ高アル(8%以上),0,,2018-07-04 00:00:00,2019-02-08 00:00:00,0
2400028802873,4901004,もぎたて　まるごと搾りグレープフルーツ,ﾓｷﾞﾀﾃﾏﾙｺﾞﾄｼﾎﾞﾘｸﾞﾚｰﾌﾟﾌﾙｰﾂ,0,350.0,ml,1,0,0,0,,,,,,014,083,002,001,飲料･酒類,RTD,柑橘系,柑橘高アル(8%以上),0,,2018-07-04 00:00:00,2019-02-08 00:00:00,0
2400028815446,4901004,もぎたて　ゴールデンパイン,ﾓｷﾞﾀﾃｺﾞｰﾙﾃﾞﾝﾊﾟｲﾝ,0,350.0,ml,1,0,0,0,,,,,,014,083,003,001,飲料･酒類,RTD,ﾊﾞﾗｴﾃｨ系,ﾊﾞﾗｴﾃｨ高アル(8%以上),0,,2018-07-04 00:00:00,2019-02-08 00:00:00,0
2400028834232,4901411,氷結　シャルドネスパークリング,ﾋｮｳｹﾂｼｬﾙﾄﾞﾈｽﾊﾟｰｸﾘﾝｸﾞ,0,350.0,ml,1,0,0,0,,,,,,014,083,003,002,飲料･酒類,RTD,ﾊﾞﾗｴﾃｨ系,ﾊﾞﾗｴﾃｨ中アル(4-7%),0,,2018-07-04 00:00:00,2019-10-23 00:00:00,0
2400028834249,4901411,氷結　レモン,ﾋｮｳｹﾂﾚﾓﾝ,0,350.0,ml,1,0,0,0,,,,,,014,083,002,002,飲料･酒類,RTD,柑橘系,柑橘中アル(4-7%),0,,2018-07-04 00:00:00,2019-10-23 00:00:00,0
2400028850874,4901411,本搾り　ピンクグレープフルーツ,ﾎﾝｼﾎﾞﾘﾋﾟﾝｸｸﾞﾚｰﾌﾟﾌﾙｰﾂ,0,350.0,ml,1,0,0,0,,,,,,014,083,002,002,飲料･酒類,RTD,柑橘系,柑橘中アル(4-7%),0,,2018-07-04 00:00:00,2019-10-23 00:00:00,0
2400028909053,4901004,アクアゼロ　500ml,ｱｸｱｾﾞﾛ500ml,0,500.0,ml,1,0,0,0,,,,,,014,041,004,002,飲料･酒類,ﾋﾞｰﾙ･発泡酒,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ機能系,0,,2018-07-11 00:00:00,2019-10-23 00:00:00,0
2400028935687,,☆情熱価格　ストロングドライチューハイ　レモン,ｽﾄﾛﾝｸﾞﾄﾞﾗｲﾁｭｰﾊｲﾚﾓﾝ,0,350.0,ml,1,0,0,0,,,,,,014,083,002,001,飲料･酒類,RTD,柑橘系,柑橘高アル(8%以上),0,,2018-07-11 00:00:00,2019-02-08 00:00:00,0
2400028949066,4901880,ウメカク　ソーダ仕立ての梅酒カクテル　もも,ｳﾒｶｸｿｰﾀﾞｼﾞﾀﾃﾉｳﾒｼｭｶｸﾃﾙﾓﾓ,0,350.0,ml,1,0,0,0,,,,,,014,083,003,003,飲料･酒類,RTD,ﾊﾞﾗｴﾃｨ系,ﾊﾞﾗｴﾃｨ低アル(3%以下),0,,2018-07-11 00:00:00,2019-02-08 00:00:00,0
2400028949080,4901880,ウメカク　ソーダ仕立ての梅酒カクテル　もも,ｳﾒｶｸｿｰﾀﾞｼﾞﾀﾃﾉｳﾒｼｭｶｸﾃﾙﾓﾓ,0,500.0,ml,1,0,0,0,,,,,,014,083,003,003,飲料･酒類,RTD,ﾊﾞﾗｴﾃｨ系,ﾊﾞﾗｴﾃｨ低アル(3%以下),0,,2018-07-11 00:00:00,2019-02-08 00:00:00,0
2400028949110,4901880,りらくす　すっきりレモンビネガー,ﾘﾗｸｽｽｯｷﾘﾚﾓﾝﾋﾞﾈｶﾞｰ,0,350.0,ml,1,0,0,0,,,,,,014,083,002,001,飲料･酒類,RTD,柑橘系,柑橘高アル(8%以上),0,,2018-07-11 00:00:00,2019-02-08 00:00:00,0
2400028949158,4901880,りらくす　ほろあまぶどうビネガー,ﾘﾗｸｽﾎﾛｱﾏﾌﾞﾄﾞｳﾋﾞﾈｶﾞｰ,0,350.0,ml,1,0,0,0,,,,,,014,083,003,001,飲料･酒類,RTD,ﾊﾞﾗｴﾃｨ系,ﾊﾞﾗｴﾃｨ高アル(8%以上),0,,2018-07-11 00:00:00,2019-02-08 00:00:00,0
2400028949189,4901411,氷結ストロング　シチリア産レモン　糖類ゼロ,ﾋｮｳｹﾂｽﾄﾛﾝｸﾞｼﾁﾘｱｻﾝﾚﾓﾝﾄｳｼﾂｾﾞﾛ,0,350.0,ml,1,0,0,0,,,,,,014,083,002,001,飲料･酒類,RTD,柑橘系,柑橘高アル(8%以上),0,,2018-07-11 00:00:00,2019-02-08 00:00:00,0
2400028949837,4901004,ウィルキンソンジンジャエール＋ウオッカ,ｳｨﾙｷﾝｿﾝｼﾞﾝｼﾞｬｴｰﾙ+ｳｵｯｶ,0,350.0,ml,1,0,0,0,,,,,,014,083,001,002,飲料･酒類,RTD,ﾄﾞﾗｲ(食中)系,ﾄﾞﾗｲ中アル(4-7%),0,,2018-07-11 00:00:00,2019-02-08 00:00:00,0
2400028950260,4901777,マイナス196℃　ストロングゼロ　まるごと青りんご,ﾏｲﾅｽ196℃ｽﾄﾛﾝｸﾞｾﾞﾛﾏﾙｺﾞﾄｱｵﾘﾝｺﾞ,0,350.0,ml,1,0,0,0,,,,,,014,083,003,001,飲料･酒類,RTD,ﾊﾞﾗｴﾃｨ系,ﾊﾞﾗｴﾃｨ高アル(8%以上),0,,2018-07-11 00:00:00,2019-02-08 00:00:00,0
2400028963802,4901411,氷結　レモン　１２缶,,0,0.0,,0,0,0,0,,,,,,014,083,002,002,飲料･酒類,RTD,柑橘系,柑橘中アル(4-7%),0,,2018-07-18 00:00:00,2019-10-23 00:00:00,0
2400028963871,4901411,氷結　グレープフルーツ 12缶,,0,0.0,,0,0,0,0,,,,,,014,083,003,002,飲料･酒類,RTD,ﾊﾞﾗｴﾃｨ系,ﾊﾞﾗｴﾃｨ中アル(4-7%),0,,2018-07-18 00:00:00,2019-10-23 00:00:00,0
2400028991676,4901411,氷結　レモン,,0,0.0,,0,0,0,0,,,,,,014,083,002,002,飲料･酒類,RTD,柑橘系,柑橘中アル(4-7%),0,,2018-07-18 00:00:00,2019-10-23 00:00:00,0
2400028991683,4901411,氷結　グレープフルーツ,,0,0.0,,0,0,0,0,,,,,,014,083,003,002,飲料･酒類,RTD,ﾊﾞﾗｴﾃｨ系,ﾊﾞﾗｴﾃｨ中アル(4-7%),0,,2018-07-18 00:00:00,2019-10-23 00:00:00,0
2400028991713,4901777,サントリー ほろよい＜白いサワー＞_缶,ﾎﾛﾖｲｼﾛｲｻﾜｰ,0,350.0,ml,1,0,0,0,,,,,,014,083,003,003,飲料･酒類,RTD,ﾊﾞﾗｴﾃｨ系,ﾊﾞﾗｴﾃｨ低アル(3%以下),0,,2018-07-18 00:00:00,2019-11-07 00:00:00,0
2400028991737,4901777,サントリー ほろよい＜もも＞_３５０ｍｌ_缶,ﾎﾛﾖｲﾓﾓ,0,350.0,ml,1,0,0,0,,,,,,014,083,003,003,飲料･酒類,RTD,ﾊﾞﾗｴﾃｨ系,ﾊﾞﾗｴﾃｨ低アル(3%以下),0,,2018-07-18 00:00:00,2019-11-07 00:00:00,0
2400029023635,4901411,氷結　レモン,,0,0.0,,0,0,0,0,,,,,,014,083,002,002,飲料･酒類,RTD,柑橘系,柑橘中アル(4-7%),0,,2018-07-18 00:00:00,2019-10-23 00:00:00,0
2400029023642,4901411,氷結　グレープフルーツ,,0,0.0,,0,0,0,0,,,,,,014,083,002,002,飲料･酒類,RTD,柑橘系,柑橘中アル(4-7%),0,,2018-07-18 00:00:00,2019-10-23 00:00:00,0
2400029023659,4901411,のどごし　350ml,,0,350.0,ml,1,0,0,0,,,,,,014,041,004,001,飲料･酒類,ﾋﾞｰﾙ･発泡酒,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ,0,,2018-07-18 00:00:00,2019-10-23 00:00:00,0
2400029026247,4901777,すっきりほろよい　阿波踊り2018　３５０,ｽｯｷﾘﾎﾛﾖｲｱﾜｵﾄﾞﾘ2018350,0,350.0,ml,1,0,0,0,,,,,,014,083,003,003,飲料･酒類,RTD,ﾊﾞﾗｴﾃｨ系,ﾊﾞﾗｴﾃｨ低アル(3%以下),0,,2018-07-18 00:00:00,2019-10-23 00:00:00,0
2400029026285,4901411,ホワイトホース　ハイボール,,0,0.0,,0,0,0,0,,,,,,014,083,001,002,飲料･酒類,RTD,ﾄﾞﾗｲ(食中)系,ﾄﾞﾗｲ中アル(4-7%),0,,2018-07-18 00:00:00,2019-10-23 00:00:00,0
2400029032927,4901880,愛のスコール　アソートセット,,0,0.0,,0,0,0,0,,,,,,014,083,003,002,飲料･酒類,RTD,ﾊﾞﾗｴﾃｨ系,ﾊﾞﾗｴﾃｨ中アル(4-7%),0,,2018-07-18 00:00:00,2019-10-23 00:00:00,0
2400029040540,4901777,金麦　糖質75％オフ　500ml,,0,500.0,ml,1,0,0,0,,,,,,014,041,004,002,飲料･酒類,ﾋﾞｰﾙ･発泡酒,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ機能系,0,,2018-07-18 00:00:00,2019-10-23 00:00:00,0
2400029051898,4901411,氷結ストロング　爽快シークヮーサー,,0,0.0,,0,0,0,0,,,,,,014,083,002,001,飲料･酒類,RTD,柑橘系,柑橘高アル(8%以上),0,,2018-07-25 00:00:00,2019-10-23 00:00:00,0
2400029052123,4901411,本搾り　パイナップル,,0,0.0,,0,0,0,0,,,,,,014,083,003,002,飲料･酒類,RTD,ﾊﾞﾗｴﾃｨ系,ﾊﾞﾗｴﾃｨ中アル(4-7%),0,,2018-07-25 00:00:00,2019-10-23 00:00:00,0
2400029081772,4901411,氷結　レモン,,0,0.0,,0,0,0,0,,,,,,014,083,002,002,飲料･酒類,RTD,柑橘系,柑橘中アル(4-7%),0,,2018-07-25 00:00:00,2019-10-23 00:00:00,0
2400029081789,4901411,氷結　グレープフルーツ,,0,0.0,,0,0,0,0,,,,,,014,083,002,002,飲料･酒類,RTD,柑橘系,柑橘中アル(4-7%),0,,2018-07-25 00:00:00,2019-10-23 00:00:00,0
2400029081802,4901411,ザ・ストロング　ハードコーラ,,0,0.0,,0,0,0,0,,,,,,014,083,003,001,飲料･酒類,RTD,ﾊﾞﾗｴﾃｨ系,ﾊﾞﾗｴﾃｨ高アル(8%以上),0,,2018-07-25 00:00:00,2019-10-23 00:00:00,0
2400029081819,4901411,ザ・ストロング　ハードレモン,,0,0.0,,0,0,0,0,,,,,,014,083,002,001,飲料･酒類,RTD,柑橘系,柑橘高アル(8%以上),0,,2018-07-25 00:00:00,2019-10-23 00:00:00,0
2400029110465,4901411,祭氷結　レモン,,0,0.0,,0,0,0,0,,,,,,014,083,002,002,飲料･酒類,RTD,柑橘系,柑橘中アル(4-7%),0,,2018-07-25 00:00:00,2019-10-23 00:00:00,0
2400029110489,4901411,祭氷結　グレープフルーツ,,0,0.0,,0,0,0,0,,,,,,014,083,002,002,飲料･酒類,RTD,柑橘系,柑橘中アル(4-7%),0,,2018-07-25 00:00:00,2019-10-23 00:00:00,0
2400029114418,4901004,クリアアサヒ　クリアセブン　350ml　ケース,,0,8400.0,ml,24,0,0,0,,,,,,014,041,004,001,飲料･酒類,ﾋﾞｰﾙ･発泡酒,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ,0,,2018-07-25 00:00:00,2019-10-23 00:00:00,0
2400029192850,4901411,のどごし ストロング　500ml,,0,500.0,ml,1,0,0,0,,,,,,014,041,004,001,飲料･酒類,ﾋﾞｰﾙ･発泡酒,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ,0,,2018-08-01 00:00:00,2019-10-23 00:00:00,0
2400029204317,4901004,もぎたて　宮崎産日向夏,,0,0.0,,0,0,0,0,,,,,,014,083,002,001,飲料･酒類,RTD,柑橘系,柑橘高アル(8%以上),0,,2018-08-01 00:00:00,2019-10-23 00:00:00,0
2400029204324,4901004,もぎたて　手摘み青梅,,0,350.0,ml,1,0,0,0,,,,,,014,083,003,001,飲料･酒類,RTD,ﾊﾞﾗｴﾃｨ系,ﾊﾞﾗｴﾃｨ高アル(8%以上),0,,2018-08-01 00:00:00,2019-10-23 00:00:00,0
2400029204331,4901004,もぎたて　手摘み青梅,,0,500.0,ml,1,0,0,0,,,,,,014,083,003,001,飲料･酒類,RTD,ﾊﾞﾗｴﾃｨ系,ﾊﾞﾗｴﾃｨ高アル(8%以上),0,,2018-08-01 00:00:00,2019-10-23 00:00:00,0
2400029204348,4901004,もぎたて　手摘みライチ,,0,0.0,,0,0,0,0,,,,,,014,083,003,001,飲料･酒類,RTD,ﾊﾞﾗｴﾃｨ系,ﾊﾞﾗｴﾃｨ高アル(8%以上),0,,2018-08-01 00:00:00,2019-10-23 00:00:00,0
2400029204379,4901004,もぎたて　手摘み白桃,,0,0.0,,0,0,0,0,,,,,,014,083,003,001,飲料･酒類,RTD,ﾊﾞﾗｴﾃｨ系,ﾊﾞﾗｴﾃｨ高アル(8%以上),0,,2018-08-01 00:00:00,2019-10-23 00:00:00,0
2400029214347,4901411,氷結　グレープフルーツ,,0,0.0,,0,0,0,0,,,,,,014,083,003,002,飲料･酒類,RTD,ﾊﾞﾗｴﾃｨ系,ﾊﾞﾗｴﾃｨ中アル(4-7%),0,,2018-08-01 00:00:00,2019-10-23 00:00:00,0
2400029214354,4901411,氷結　レモン,,0,0.0,,0,0,0,0,,,,,,014,083,003,002,飲料･酒類,RTD,ﾊﾞﾗｴﾃｨ系,ﾊﾞﾗｴﾃｨ中アル(4-7%),0,,2018-08-01 00:00:00,2019-10-23 00:00:00,0
2400029214378,4901411,氷結　もも,,0,0.0,,0,0,0,0,,,,,,014,083,003,002,飲料･酒類,RTD,ﾊﾞﾗｴﾃｨ系,ﾊﾞﾗｴﾃｨ中アル(4-7%),0,,2018-08-01 00:00:00,2019-10-23 00:00:00,0
2400029214392,4901411,ザ・ストロング　ハードドライ,,0,0.0,,0,0,0,0,,,,,,014,083,001,001,飲料･酒類,RTD,ﾄﾞﾗｲ(食中)系,ﾄﾞﾗｲ高アル(8%以上),0,,2018-08-01 00:00:00,2019-10-23 00:00:00,0
2400029214408,4901411,ザ・ストロング　ハードコーラ,,0,0.0,,0,0,0,0,,,,,,014,083,001,001,飲料･酒類,RTD,ﾄﾞﾗｲ(食中)系,ﾄﾞﾗｲ高アル(8%以上),0,,2018-08-01 00:00:00,2019-10-23 00:00:00,0
2400029214422,4901411,ザ・ストロング　ハードラムネ,,0,0.0,,0,0,0,0,,,,,,014,083,001,001,飲料･酒類,RTD,ﾄﾞﾗｲ(食中)系,ﾄﾞﾗｲ高アル(8%以上),0,,2018-08-01 00:00:00,2019-10-23 00:00:00,0
2400029214491,4901777,角ハイボール,,0,0.0,,0,0,0,0,,,,,,014,083,001,002,飲料･酒類,RTD,ﾄﾞﾗｲ(食中)系,ﾄﾞﾗｲ中アル(4-7%),0,,2018-08-01 00:00:00,2019-10-23 00:00:00,0
2400029220225,4901411,氷結　レモン,,0,0.0,,0,0,0,0,,,,,,014,083,002,002,飲料･酒類,RTD,柑橘系,柑橘中アル(4-7%),0,,2018-08-01 00:00:00,2019-10-23 00:00:00,0
2400029220232,4901411,氷結　グレープフルーツ,,0,0.0,,0,0,0,0,,,,,,014,083,002,002,飲料･酒類,RTD,柑橘系,柑橘中アル(4-7%),0,,2018-08-01 00:00:00,2019-10-23 00:00:00,0
2400029220423,4901411,旅する氷結　ヨーグルモサワー,,0,0.0,,0,0,0,0,,,,,,014,083,003,003,飲料･酒類,RTD,ﾊﾞﾗｴﾃｨ系,ﾊﾞﾗｴﾃｨ低アル(3%以下),0,,2018-08-01 00:00:00,2019-10-23 00:00:00,0
2400029220447,4901411,旅する氷結　ハオチーライチ,,0,0.0,,0,0,0,0,,,,,,014,083,003,002,飲料･酒類,RTD,ﾊﾞﾗｴﾃｨ系,ﾊﾞﾗｴﾃｨ中アル(4-7%),0,,2018-08-01 00:00:00,2019-10-23 00:00:00,0
2400029220454,4901411,旅する氷結　ロコロコパイン,,0,0.0,,0,0,0,0,,,,,,014,083,003,002,飲料･酒類,RTD,ﾊﾞﾗｴﾃｨ系,ﾊﾞﾗｴﾃｨ中アル(4-7%),0,,2018-08-01 00:00:00,2019-10-23 00:00:00,0
2400029222441,4901411,氷結　レモン,,0,0.0,,0,0,0,0,,,,,,014,083,002,002,飲料･酒類,RTD,柑橘系,柑橘中アル(4-7%),0,,2018-08-01 00:00:00,2019-10-23 00:00:00,0
2400029222465,4901411,氷結　グレープフルーツ,,0,0.0,,0,0,0,0,,,,,,014,083,002,002,飲料･酒類,RTD,柑橘系,柑橘中アル(4-7%),0,,2018-08-01 00:00:00,2019-10-23 00:00:00,0
2400029224377,4901880,辛口男梅サワー,,0,0.0,,0,0,0,0,,,,,,014,083,003,001,飲料･酒類,RTD,ﾊﾞﾗｴﾃｨ系,ﾊﾞﾗｴﾃｨ高アル(8%以上),0,,2018-08-01 00:00:00,2019-10-23 00:00:00,0
2400029228467,4901777,サントリー ほろよい＜白ぶどう＞_３５０ｍｌ_缶,ﾎﾛﾖｲｼﾛﾌﾞﾄﾞｳ350,0,350.0,ml,1,0,0,0,,,,,,014,083,003,003,飲料･酒類,RTD,ﾊﾞﾗｴﾃｨ系,ﾊﾞﾗｴﾃｨ低アル(3%以下),0,,2018-08-01 00:00:00,2019-11-07 00:00:00,0
2400029228474,4901004,贅沢搾り　レモン,,0,0.0,,0,0,0,0,,,,,,014,083,002,002,飲料･酒類,RTD,柑橘系,柑橘中アル(4-7%),0,,2018-08-01 00:00:00,2019-10-23 00:00:00,0
2400029228498,4901411,のどごし　350ml,,0,350.0,ml,1,0,0,0,,,,,,014,041,004,001,飲料･酒類,ﾋﾞｰﾙ･発泡酒,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ,0,,2018-08-01 00:00:00,2019-10-23 00:00:00,0
2400029229907,4901004,もぎたて　まるごと搾りレモン,,0,0.0,,0,0,0,0,,,,,,014,083,002,001,飲料･酒類,RTD,柑橘系,柑橘高アル(8%以上),0,,2018-08-01 00:00:00,2019-10-23 00:00:00,0
2400029229938,4901777,マイナス196℃　ストロングゼロ　冷凍みかん３５０,ﾏｲﾅｽ196℃ｽﾄﾛﾝｸﾞｾﾞﾛﾚｲﾄｳﾐｶﾝ350,0,350.0,ml,1,0,0,0,,,,,,014,083,002,001,飲料･酒類,RTD,柑橘系,柑橘高アル(8%以上),0,,2018-08-01 00:00:00,2019-10-23 00:00:00,0
2400029230026,4901777,マイナス196℃　ストロングゼロ　ダブルレモン３５０,ﾏｲﾅｽ196℃ｽﾄﾛﾝｸﾞｾﾞﾛWﾚﾓﾝ350,0,350.0,ml,1,0,0,0,,,,,,014,083,002,001,飲料･酒類,RTD,柑橘系,柑橘高アル(8%以上),0,,2018-08-01 00:00:00,2019-10-23 00:00:00,0
2400029230057,4901777,マイナス196℃　ストロングゼロ　桃ダブル３５０,ﾏｲﾅｽ196℃ｽﾄﾛﾝｸﾞｾﾞﾛﾓﾓW350,0,350.0,ml,1,0,0,0,,,,,,014,083,003,001,飲料･酒類,RTD,ﾊﾞﾗｴﾃｨ系,ﾊﾞﾗｴﾃｨ高アル(8%以上),0,,2018-08-01 00:00:00,2019-10-23 00:00:00,0
2400029230088,4901777,マイナス196℃　ストロングゼロ　葡萄ダブル３５０,ﾏｲﾅｽ196℃ｽﾄﾛﾝｸﾞｾﾞﾛﾌﾞﾄﾞｳW350,0,350.0,ml,1,0,0,0,,,,,,014,083,003,001,飲料･酒類,RTD,ﾊﾞﾗｴﾃｨ系,ﾊﾞﾗｴﾃｨ高アル(8%以上),0,,2018-08-01 00:00:00,2019-10-23 00:00:00,0
2400029230118,4901004,もぎたて　まるごと搾りグレープフルーツ,,0,0.0,,0,0,0,0,,,,,,014,083,002,001,飲料･酒類,RTD,柑橘系,柑橘高アル(8%以上),0,,2018-08-01 00:00:00,2019-10-23 00:00:00,0
2400029230132,4901004,もぎたて　まるごと搾り青りんご,,0,0.0,,0,0,0,0,,,,,,014,083,003,001,飲料･酒類,RTD,ﾊﾞﾗｴﾃｨ系,ﾊﾞﾗｴﾃｨ高アル(8%以上),0,,2018-08-01 00:00:00,2019-10-23 00:00:00,0
2400029230163,4901004,もぎたて　まるごと搾りオレンジライム　350ml,,0,350.0,ml,1,0,0,0,,,,,,014,083,002,001,飲料･酒類,RTD,柑橘系,柑橘高アル(8%以上),0,,2018-08-01 00:00:00,2019-10-23 00:00:00,0
2400029230170,4901777,マイナス196℃　ストロングゼロ　ビターレモン３５０,ﾏｲﾅｽ196℃ｽﾄﾛﾝｸﾞｾﾞﾛﾋﾞﾀｰﾚﾓﾝ350,0,350.0,ml,1,0,0,0,,,,,,014,083,002,001,飲料･酒類,RTD,柑橘系,柑橘高アル(8%以上),0,,2018-08-01 00:00:00,2019-10-23 00:00:00,0
2400029230187,4901777,マイナス196℃　ストロングゼロ　ビターグレープ３５０,ﾏｲﾅｽ196℃ｽﾄﾛﾝｸﾞｾﾞﾛﾋﾞﾀｰｸﾞﾚｰﾌﾟ350,0,350.0,ml,1,0,0,0,,,,,,014,083,002,001,飲料･酒類,RTD,柑橘系,柑橘高アル(8%以上),0,,2018-08-01 00:00:00,2019-10-23 00:00:00,0
2400029230422,4901777,マイナス196℃　ストロングゼロ　ダブルグレープフルーツ３５０,ﾏｲﾅｽ196℃ｽﾄﾛﾝｸﾞｾﾞﾛWｸﾞﾚﾌﾙ350,0,350.0,ml,1,0,0,0,,,,,,014,083,002,001,飲料･酒類,RTD,柑橘系,柑橘高アル(8%以上),0,,2018-08-01 00:00:00,2019-10-23 00:00:00,0
2400029235854,4901004,もぎたて　まるごと搾りシークヮーサー,,0,0.0,,0,0,0,0,,,,,,014,083,002,001,飲料･酒類,RTD,柑橘系,柑橘高アル(8%以上),0,,2018-08-01 00:00:00,2019-10-23 00:00:00,0
2400029235878,4901004,もぎたて　まるごと搾りぶどう,,0,0.0,,0,0,0,0,,,,,,014,083,003,001,飲料･酒類,RTD,ﾊﾞﾗｴﾃｨ系,ﾊﾞﾗｴﾃｨ高アル(8%以上),0,,2018-08-01 00:00:00,2019-10-23 00:00:00,0
2400029260306,4901880,LEVEL9　贅沢ストロング　350ml,,0,350.0,ml,1,0,0,0,,,,,,014,041,004,001,飲料･酒類,ﾋﾞｰﾙ･発泡酒,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ,0,,2018-08-01 00:00:00,2019-10-23 00:00:00,0
